generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.501560,0.650000,0.384000,0.000000,0.499633,0.523000
10,0.682080,0.830000,0.417000,0.210357,0.245314,0.435882
20,0.902200,0.960000,0.158500,0.142671,0.077437,0.166803
30,0.975280,1.000000,0.049500,0.040139,0.054090,0.047318
40,0.987040,1.000000,0.023000,0.024557,0.028237,0.025546
50,0.984600,1.000000,0.034500,0.029231,0.032849,0.030327
60,0.984640,1.000000,0.032500,0.027208,0.041388,0.030284
70,0.986680,1.000000,0.026000,0.025163,0.029069,0.026267
80,0.985840,1.000000,0.031000,0.024259,0.040073,0.027910
90,0.987160,1.000000,0.021000,0.024873,0.025527,0.025378
100,0.985600,1.000000,0.032000,0.025878,0.036963,0.028374
110,0.985880,1.000000,0.032000,0.024373,0.040424,0.027825
120,0.987160,1.000000,0.027000,0.021898,0.038327,0.025344
130,0.985360,1.000000,0.026500,0.029400,0.025208,0.028810
140,0.986880,1.000000,0.027000,0.026037,0.024376,0.025890
150,0.987160,1.000000,0.030500,0.026282,0.020090,0.025402
160,0.984960,1.000000,0.030500,0.027961,0.034131,0.029673
170,0.987200,1.000000,0.025000,0.025286,0.024376,0.025265
180,0.985880,1.000000,0.031000,0.025478,0.036204,0.027853
190,0.987480,1.000000,0.019000,0.023827,0.026498,0.024742
200,0.986920,1.000000,0.020500,0.024955,0.027812,0.025792
210,0.986240,1.000000,0.026000,0.024349,0.037004,0.027152
220,0.986040,1.000000,0.021500,0.026951,0.027780,0.027594
230,0.983520,1.000000,0.035000,0.030339,0.038008,0.032461
240,0.985120,1.000000,0.028000,0.027465,0.035216,0.029294
250,0.984480,1.000000,0.029000,0.029018,0.035371,0.030570
260,0.984360,1.000000,0.029000,0.028516,0.037976,0.030797
270,0.986080,1.000000,0.034000,0.024753,0.035127,0.027499
280,0.984520,1.000000,0.031500,0.029639,0.031853,0.030546
290,0.985480,1.000000,0.028000,0.027361,0.031918,0.028638
300,0.983040,1.000000,0.032000,0.031086,0.039314,0.033345
310,0.985600,1.000000,0.030000,0.026986,0.032286,0.028413
320,0.982680,1.000000,0.030500,0.031882,0.040531,0.033987
330,0.985800,1.000000,0.029500,0.026596,0.032351,0.028052
340,0.984680,1.000000,0.029000,0.028792,0.033755,0.030177
350,0.985000,1.000000,0.021000,0.025518,0.042359,0.029524
360,0.984560,1.000000,0.031500,0.027006,0.041739,0.030329
370,0.985360,1.000000,0.025500,0.025041,0.042351,0.028841
380,0.986000,1.000000,0.026000,0.026647,0.030310,0.027582
390,0.986000,1.000000,0.029000,0.027029,0.029012,0.027592
400,0.985800,1.000000,0.033500,0.027604,0.027992,0.028013
410,0.983680,1.000000,0.032500,0.030435,0.036955,0.032104
420,0.985960,1.000000,0.029000,0.025718,0.034669,0.027650
430,0.982080,1.000000,0.036000,0.030222,0.051992,0.035103
440,0.983840,1.000000,0.036500,0.027855,0.044384,0.031747
450,0.983800,1.000000,0.035500,0.029661,0.038229,0.031841
460,0.984640,1.000000,0.031500,0.025986,0.045118,0.030297
470,0.986160,1.000000,0.026000,0.024716,0.036139,0.027289
480,0.985080,1.000000,0.028500,0.027114,0.036253,0.029403
490,0.983840,1.000000,0.034000,0.027982,0.044269,0.031801
500,0.986000,1.000000,0.033000,0.024429,0.038286,0.027628
