generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.480120,0.610000,0.342000,0.000000,0.501184,0.504440
10,0.655760,0.810000,0.395500,0.223006,0.258865,0.453444
20,0.872120,0.950000,0.185500,0.158545,0.126743,0.203991
30,0.966480,1.000000,0.056500,0.052459,0.060122,0.061778
40,0.985160,1.000000,0.035000,0.027165,0.034873,0.029299
50,0.985800,1.000000,0.022500,0.027747,0.027127,0.028001
60,0.985760,1.000000,0.028500,0.025531,0.037159,0.028066
70,0.986800,1.000000,0.029500,0.024631,0.030327,0.026108
80,0.986160,1.000000,0.025500,0.024786,0.035943,0.027310
90,0.985160,1.000000,0.027000,0.026269,0.038718,0.029284
100,0.983800,1.000000,0.036500,0.028841,0.042033,0.031891
110,0.986240,1.000000,0.032000,0.026463,0.027567,0.027158
120,0.986640,1.000000,0.020000,0.024010,0.034180,0.026392
130,0.985280,1.000000,0.030000,0.027563,0.032735,0.028998
140,0.986240,1.000000,0.023500,0.024600,0.036131,0.027163
150,0.986080,1.000000,0.037000,0.026196,0.031102,0.027520
160,0.984520,1.000000,0.028000,0.029302,0.032465,0.030440
170,0.985640,1.000000,0.024000,0.027000,0.031796,0.028316
180,0.984920,1.000000,0.035000,0.025665,0.044367,0.029623
190,0.985920,1.000000,0.030000,0.024559,0.038384,0.027816
200,0.986840,1.000000,0.030500,0.023251,0.035837,0.025998
210,0.984800,1.000000,0.026000,0.027478,0.038057,0.029904
220,0.986080,1.000000,0.029000,0.025339,0.035037,0.027438
230,0.984720,1.000000,0.034000,0.030086,0.028278,0.030066
240,0.985120,1.000000,0.025000,0.027767,0.033551,0.029285
250,0.985040,1.000000,0.039000,0.027455,0.034784,0.029470
260,0.983920,1.000000,0.032500,0.028857,0.040310,0.031668
270,0.985080,1.000000,0.028500,0.027547,0.034931,0.029422
280,0.985520,1.000000,0.023500,0.027035,0.033053,0.028534
290,0.987120,1.000000,0.028000,0.024612,0.027559,0.025430
300,0.987440,1.000000,0.021500,0.023524,0.029216,0.024828
310,0.986600,1.000000,0.027000,0.024967,0.031306,0.026463
320,0.985600,1.000000,0.029000,0.024339,0.042498,0.028351
330,0.984880,1.000000,0.029000,0.028031,0.035339,0.029817
340,0.985160,1.000000,0.029000,0.026010,0.040082,0.029251
350,0.984320,1.000000,0.029000,0.029776,0.032620,0.030887
360,0.985160,1.000000,0.035000,0.025106,0.043616,0.029237
370,0.984720,1.000000,0.031500,0.026143,0.043151,0.030142
380,0.985640,1.000000,0.027000,0.026508,0.034024,0.028268
390,0.984840,1.000000,0.024500,0.028622,0.032784,0.029835
400,0.985840,1.000000,0.030500,0.026186,0.033902,0.027896
410,0.986360,1.000000,0.021000,0.026818,0.025943,0.026919
420,0.985960,1.000000,0.029500,0.027378,0.027559,0.027655
430,0.982560,1.000000,0.036000,0.031990,0.041314,0.034206
440,0.983720,1.000000,0.036000,0.031373,0.032833,0.032016
450,0.987120,1.000000,0.030500,0.023343,0.032849,0.025426
460,0.984120,1.000000,0.033000,0.029108,0.036637,0.031285
470,0.983640,1.000000,0.030000,0.029639,0.040065,0.032194
480,0.986720,1.000000,0.023000,0.024510,0.031673,0.026226
490,0.986720,1.000000,0.021500,0.025710,0.026776,0.026226
500,0.985560,1.000000,0.032000,0.026457,0.035551,0.028467
