generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.503960,0.630000,0.382500,0.000000,0.499388,0.509800
10,0.687720,0.890000,0.417500,0.206663,0.229110,0.434273
20,0.916360,0.980000,0.140000,0.126578,0.068392,0.149252
30,0.979360,1.000000,0.039500,0.034855,0.055682,0.040139
40,0.985120,1.000000,0.022000,0.024571,0.045682,0.029354
50,0.986200,1.000000,0.024500,0.025939,0.030604,0.027235
60,0.985800,1.000000,0.025500,0.027727,0.027665,0.028028
70,0.983200,1.000000,0.030500,0.032331,0.033535,0.033050
80,0.984840,1.000000,0.029000,0.028743,0.032596,0.029862
90,0.985200,1.000000,0.028000,0.026361,0.038131,0.029178
100,0.982200,1.000000,0.028000,0.031167,0.047976,0.034997
110,0.987240,1.000000,0.027000,0.023833,0.029347,0.025191
120,0.983960,1.000000,0.028500,0.030337,0.034612,0.031536
130,0.986640,1.000000,0.031500,0.023669,0.035641,0.026306
140,0.984960,1.000000,0.029000,0.028688,0.031812,0.029633
150,0.984800,1.000000,0.025500,0.026257,0.043771,0.029920
160,0.986600,1.000000,0.024000,0.022280,0.040980,0.026426
170,0.986200,1.000000,0.028000,0.023049,0.042212,0.027197
180,0.983680,1.000000,0.035000,0.029161,0.041559,0.032089
190,0.986600,1.000000,0.023500,0.025255,0.029682,0.026411
200,0.987040,1.000000,0.025000,0.022451,0.037004,0.025605
210,0.986240,1.000000,0.031000,0.024931,0.035069,0.027140
220,0.986400,1.000000,0.025500,0.025506,0.031347,0.026813
230,0.984040,1.000000,0.031500,0.028298,0.042278,0.031378
240,0.984400,1.000000,0.032500,0.029398,0.034457,0.030698
250,0.984800,1.000000,0.033000,0.027151,0.039771,0.029942
260,0.985760,1.000000,0.030000,0.025973,0.034637,0.028114
270,0.985760,1.000000,0.022000,0.025600,0.036555,0.028086
280,0.984760,1.000000,0.028500,0.027251,0.038710,0.030034
290,0.985120,1.000000,0.027500,0.028094,0.031902,0.029356
300,0.982000,1.000000,0.034500,0.031741,0.046947,0.035315
310,0.983440,1.000000,0.036000,0.029614,0.041967,0.032512
320,0.985800,1.000000,0.029000,0.024363,0.040727,0.027991
330,0.985440,1.000000,0.025500,0.025449,0.040310,0.028701
340,0.985240,1.000000,0.031000,0.026641,0.037527,0.029087
350,0.982440,1.000000,0.034500,0.028392,0.055747,0.034499
360,0.985040,1.000000,0.029000,0.029580,0.027380,0.029431
370,0.985680,1.000000,0.028000,0.026443,0.033559,0.028206
380,0.984840,1.000000,0.032000,0.028259,0.035069,0.029831
390,0.986240,1.000000,0.029000,0.023673,0.039673,0.027126
400,0.981520,1.000000,0.036500,0.034404,0.040800,0.036277
410,0.986200,1.000000,0.033000,0.026045,0.030865,0.027218
420,0.986600,1.000000,0.027000,0.024573,0.032000,0.026401
430,0.987320,1.000000,0.025500,0.023016,0.031616,0.025008
440,0.984120,1.000000,0.034000,0.030541,0.031935,0.031262
450,0.984480,1.000000,0.038000,0.030022,0.029967,0.030590
460,0.983440,1.000000,0.026500,0.030524,0.038816,0.032533
470,0.987080,1.000000,0.026000,0.022555,0.036188,0.025514
480,0.984840,1.000000,0.034500,0.026755,0.040318,0.029805
490,0.986320,1.000000,0.026000,0.025012,0.033339,0.026980
500,0.984680,1.000000,0.033500,0.026651,0.042596,0.030147
