generation,meanFitness,bestFitness,diversity
0,0.274609375,0.5625,0.9901785714285716
10,0.313671875,0.5,0.9848214285714285
20,0.306953125,0.5625,0.988392857142857
30,0.306015625,0.53125,0.9821428571428571
40,0.30390625,0.53125,0.9687499999999998
50,0.3115625,0.5625,0.9821428571428571
60,0.30890625,0.625,0.9794642857142856
70,0.31,0.46875,0.9928571428571427
80,0.306015625,0.5,0.9830357142857142
90,0.30296875,0.59375,0.9919642857142856
100,0.307578125,0.5625,0.9839285714285715
110,0.30796875,0.53125,0.9915178571428571
120,0.314296875,0.53125,0.9897321428571431
130,0.304296875,0.5,0.9678571428571429
140,0.315703125,0.53125,0.9892857142857142
150,0.301640625,0.53125,0.9933035714285715
160,0.307109375,0.5625,0.9892857142857142
170,0.304921875,0.53125,0.9879464285714287
180,0.318984375,0.5625,0.9915178571428571
190,0.326796875,0.53125,0.9888392857142858
200,0.3015625,0.5,0.9928571428571427
210,0.31109375,0.5,0.9906249999999999
220,0.314765625,0.53125,0.9915178571428571
230,0.301796875,0.5625,0.9928571428571429
240,0.3071875,0.625,0.9897321428571428
250,0.300625,0.5,0.9883928571428571
260,0.3059375,0.53125,0.9861607142857143
270,0.303046875,0.53125,0.9924107142857143
280,0.30734375,0.53125,0.9924107142857143
290,0.3128125,0.53125,0.9883928571428573
300,0.313125,0.53125,0.9892857142857142
310,0.30203125,0.53125,0.9906249999999999
320,0.319140625,0.53125,0.9888392857142856
330,0.311796875,0.53125,0.9866071428571429
340,0.314609375,0.5625,0.9897321428571428
350,0.310234375,0.59375,0.9883928571428573
360,0.303515625,0.53125,0.9924107142857144
370,0.315078125,0.625,0.9897321428571428
380,0.300625,0.46875,0.9910714285714286
390,0.305703125,0.53125,0.9955357142857142
400,0.315,0.5625,0.9816964285714287
410,0.323671875,0.53125,0.9870535714285712
420,0.310546875,0.53125,0.990625
430,0.3046875,0.5625,0.9933035714285715
440,0.295234375,0.5,0.9910714285714286
450,0.304296875,0.53125,0.9928571428571429
460,0.314453125,0.53125,0.9830357142857142
470,0.313515625,0.5,0.9691964285714285
480,0.3046875,0.53125,0.9897321428571428
490,0.3078125,0.5625,0.9870535714285713
500,0.313984375,0.59375,0.9915178571428571
