generation,meanFitness,bestFitness,diversity
0,0.4921405613064011,0.5853250284039055,0.49050000000000005
10,0.5622356091525069,0.6631502655408916,0.4625
20,0.6164500421619722,0.7097492252852566,0.4165
30,0.6608906133316608,0.731655237901785,0.4165
40,0.6897879090606656,0.746491241713934,0.3450000000000001
50,0.7078561173935679,0.7681795367480908,0.34400000000000003
60,0.7197233645923928,0.7685594639740436,0.31450000000000006
70,0.7258713034398563,0.7713237949180948,0.27949999999999997
80,0.7297569236291718,0.7713237949180948,0.26250000000000007
90,0.7334932098817759,0.7726521922234756,0.28049999999999997
100,0.7332053366401895,0.7726521922234756,0.2900000000000001
110,0.7347120454147962,0.7726521922234756,0.2835
120,0.734750926044626,0.7726521922234756,0.2725000000000001
130,0.7326307851457137,0.7726521922234756,0.30250000000000005
140,0.738138472351156,0.7726521922234756,0.28200000000000003
150,0.7357167136406216,0.7726521922234756,0.2835
160,0.738972752877738,0.7726521922234756,0.30199999999999994
170,0.7405368142570359,0.7726521922234756,0.2695
180,0.7404736109212561,0.7726521922234756,0.24299999999999997
190,0.7404615085361929,0.7713237949180948,0.21900000000000003
200,0.7398970221844287,0.7726179601742197,0.2405
210,0.7403299209363031,0.7713237949180948,0.26549999999999996
220,0.7413393743968517,0.7720836413976871,0.25249999999999995
230,0.7381230262034499,0.7713237949180948,0.27549999999999997
240,0.7387033307775539,0.7713237949180948,0.22649999999999992
250,0.7434835100398642,0.7713237949180948,0.25650000000000006
260,0.7421629021221801,0.7713237949180948,0.24699999999999997
270,0.7428011439228902,0.7713237949180948,0.23299999999999996
280,0.7422247212617833,0.7713237949180948,0.254
290,0.7423484579169408,0.7713237949180948,0.23599999999999993
300,0.7423566014987435,0.7713237949180948,0.2665
310,0.7430602381087525,0.7713237949180948,0.2405
320,0.7421490682843466,0.7713237949180948,0.22049999999999997
330,0.7397796106367005,0.7713237949180948,0.266
340,0.7423918274473001,0.7713237949180948,0.25799999999999995
350,0.7421717027480217,0.7713237949180948,0.2905
360,0.7415867101607698,0.7713237949180948,0.2845
370,0.7432565502760533,0.7713237949180948,0.28800000000000003
380,0.7417283980243432,0.7713237949180948,0.2345
390,0.7417649161296439,0.7713237949180948,0.213
400,0.7413275627127975,0.7719946632056096,0.288
410,0.740729482738312,0.7726179601742197,0.23950000000000005
420,0.7435750628732356,0.7713237949180948,0.27399999999999997
430,0.7446077372141383,0.7713237949180948,0.248
440,0.7416970720702976,0.7713237949180948,0.27349999999999997
450,0.7410792572033067,0.7726179601742197,0.2555
460,0.7428780951749012,0.7713237949180948,0.2545
470,0.7423847639380164,0.7713237949180948,0.23499999999999996
480,0.7436524801548091,0.7726179601742197,0.288
490,0.7423605818831789,0.7713237949180948,0.274
500,0.741766728309289,0.7713237949180948,0.23049999999999998
