generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.499646,0.586464,0.384000,0.000000,0.499633,0.523000
10,0.580443,0.633760,0.391500,0.202537,0.404269,0.485685
20,0.619104,0.693587,0.364500,0.220604,0.327837,0.448200
30,0.659032,0.713369,0.263500,0.156561,0.285820,0.378782
40,0.676872,0.728928,0.342500,0.136953,0.249143,0.354919
50,0.694577,0.736215,0.292000,0.112627,0.193437,0.315368
60,0.700630,0.752961,0.281000,0.128055,0.167192,0.280756
70,0.723112,0.756201,0.145000,0.083027,0.096539,0.176493
80,0.734525,0.753203,0.102000,0.061047,0.083192,0.149916
90,0.736142,0.753203,0.120500,0.057810,0.077992,0.145598
100,0.736002,0.753203,0.162500,0.056651,0.073608,0.139908
110,0.736771,0.753203,0.064000,0.047314,0.067878,0.128223
120,0.738730,0.753203,0.211500,0.043810,0.067069,0.125239
130,0.734494,0.753203,0.042500,0.047661,0.019682,0.045295
140,0.741276,0.754751,0.029000,0.035218,0.011192,0.032259
150,0.741067,0.753203,0.029500,0.032147,0.006286,0.027742
160,0.741163,0.753203,0.034000,0.033198,0.018049,0.032018
170,0.741781,0.753203,0.026000,0.028724,0.012106,0.026357
180,0.741642,0.753203,0.031000,0.029159,0.015380,0.027112
190,0.742773,0.753203,0.029500,0.029000,0.016702,0.027771
200,0.741309,0.753203,0.029000,0.033051,0.009518,0.029818
210,0.739902,0.753203,0.028500,0.032829,0.021804,0.033824
220,0.739883,0.753203,0.032500,0.036692,0.018506,0.034160
230,0.738327,0.753203,0.024500,0.037243,0.025347,0.036010
240,0.740432,0.753203,0.030500,0.034920,0.017502,0.032825
250,0.738504,0.753203,0.032000,0.036212,0.021151,0.035086
260,0.738315,0.753203,0.035500,0.039608,0.026816,0.038211
270,0.740691,0.753203,0.031000,0.033080,0.018580,0.031726
280,0.739869,0.753203,0.031500,0.037494,0.019004,0.036066
290,0.739313,0.759666,0.038000,0.037435,0.013943,0.034942
300,0.738017,0.753203,0.042000,0.043720,0.026269,0.043241
310,0.740401,0.753203,0.038000,0.037680,0.019861,0.038326
320,0.739128,0.753203,0.040500,0.042112,0.028229,0.042860
330,0.740454,0.753203,0.037000,0.035322,0.015690,0.033354
340,0.740170,0.753203,0.031000,0.035518,0.014441,0.032419
350,0.739850,0.755494,0.028000,0.034141,0.019118,0.031812
360,0.739716,0.753203,0.035000,0.035473,0.024310,0.034618
370,0.740624,0.753203,0.028000,0.031347,0.018204,0.029981
380,0.739696,0.753203,0.035000,0.034527,0.022457,0.036054
390,0.739145,0.753203,0.033500,0.037598,0.013976,0.034288
400,0.739812,0.754284,0.034500,0.037518,0.016629,0.035722
410,0.739290,0.753203,0.034500,0.036678,0.023208,0.034980
420,0.740850,0.756981,0.031500,0.035386,0.021527,0.033506
430,0.738587,0.753203,0.031000,0.038773,0.027159,0.037982
440,0.739637,0.755494,0.039000,0.036220,0.021918,0.034952
450,0.739377,0.753203,0.039000,0.038676,0.020645,0.035946
460,0.739708,0.753203,0.036000,0.034435,0.028033,0.034259
470,0.740619,0.753203,0.025000,0.029898,0.017118,0.027848
480,0.740402,0.753203,0.030000,0.032465,0.019935,0.030637
490,0.739599,0.753203,0.028000,0.033482,0.021224,0.031978
500,0.739566,0.753203,0.037500,0.035880,0.024090,0.034938
