generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.515882,0.573021,0.359500,0.000000,0.497910,0.507240
10,0.590339,0.635823,0.440000,0.200543,0.374139,0.467677
20,0.634586,0.693761,0.323500,0.198704,0.251902,0.340530
30,0.670390,0.711502,0.325500,0.143592,0.197241,0.287521
40,0.687445,0.713311,0.206000,0.111769,0.168171,0.265726
50,0.688973,0.719862,0.250000,0.111457,0.167722,0.265193
60,0.700433,0.720040,0.160000,0.077402,0.112547,0.162389
70,0.701894,0.723275,0.129500,0.078296,0.117102,0.162355
80,0.705696,0.724362,0.142500,0.066971,0.080580,0.139799
90,0.707567,0.724510,0.111500,0.060304,0.094343,0.134038
100,0.707663,0.724510,0.114000,0.062953,0.078808,0.133454
110,0.707043,0.724121,0.115500,0.074439,0.075731,0.133011
120,0.707777,0.724333,0.171000,0.067806,0.090114,0.130719
130,0.708926,0.726838,0.146500,0.068855,0.107322,0.144018
140,0.713307,0.729518,0.127500,0.060733,0.086449,0.135035
150,0.712274,0.727261,0.122500,0.064727,0.090939,0.140658
160,0.712775,0.726838,0.150500,0.064673,0.093698,0.143998
170,0.711979,0.726838,0.078000,0.070349,0.080710,0.139858
180,0.712292,0.729297,0.164000,0.072741,0.088310,0.139672
190,0.712114,0.729445,0.144500,0.075033,0.077861,0.138057
200,0.714262,0.730253,0.130000,0.065882,0.074343,0.134978
210,0.716966,0.729612,0.114500,0.055057,0.063453,0.115162
220,0.718372,0.729612,0.109000,0.051684,0.067192,0.121204
230,0.716404,0.729612,0.102000,0.057335,0.071837,0.126691
240,0.716980,0.729612,0.110000,0.057173,0.078563,0.126960
250,0.717559,0.729612,0.122500,0.053355,0.069706,0.126530
260,0.718091,0.729612,0.107000,0.048384,0.060743,0.120814
270,0.719295,0.729612,0.126000,0.044251,0.059486,0.120151
280,0.716443,0.730419,0.155500,0.055667,0.071902,0.124295
290,0.716257,0.729612,0.092000,0.055904,0.070727,0.119466
300,0.717288,0.729612,0.145500,0.053306,0.072359,0.122949
310,0.717900,0.729612,0.137500,0.053278,0.071176,0.121110
320,0.718289,0.729612,0.094500,0.051745,0.072996,0.126378
330,0.716175,0.729612,0.083500,0.052367,0.066131,0.120371
340,0.716935,0.729612,0.103000,0.049078,0.057053,0.121747
350,0.719011,0.729882,0.102500,0.050490,0.067535,0.123718
360,0.717840,0.729612,0.081000,0.052755,0.062359,0.125949
370,0.718800,0.729612,0.079500,0.048373,0.068367,0.125870
380,0.717923,0.729612,0.090000,0.050469,0.072196,0.128985
390,0.718056,0.729612,0.103500,0.047588,0.066155,0.124528
400,0.717944,0.730271,0.150500,0.054908,0.064294,0.129378
410,0.716029,0.729612,0.125500,0.054482,0.075445,0.133394
420,0.718754,0.729612,0.135000,0.049861,0.075788,0.131603
430,0.719621,0.729612,0.104000,0.046943,0.063347,0.123084
440,0.718531,0.730023,0.087000,0.053069,0.075037,0.128917
450,0.716747,0.729612,0.149000,0.058347,0.074776,0.131411
460,0.716203,0.729612,0.119500,0.059427,0.064498,0.129676
470,0.711593,0.729612,0.117500,0.068012,0.062449,0.108462
480,0.716726,0.729612,0.058000,0.049371,0.032392,0.052706
490,0.719138,0.730419,0.053500,0.043255,0.031731,0.049563
500,0.719187,0.730419,0.036000,0.039527,0.028180,0.042571
