generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.516563,0.566896,0.394500,0.000000,0.497698,0.515920
10,0.597425,0.649125,0.388500,0.178837,0.404890,0.479266
20,0.640675,0.679736,0.414000,0.155722,0.293804,0.426934
30,0.661864,0.695255,0.348000,0.147327,0.278359,0.406558
40,0.678353,0.710473,0.351500,0.110414,0.227069,0.350726
50,0.687686,0.715306,0.350000,0.107786,0.223445,0.343174
60,0.692755,0.718880,0.262500,0.103743,0.214253,0.340629
70,0.700814,0.725635,0.315500,0.091576,0.200816,0.336799
80,0.701039,0.720110,0.362000,0.094037,0.215714,0.346807
90,0.704449,0.721612,0.250500,0.092561,0.206204,0.344971
100,0.698850,0.722694,0.316000,0.100894,0.206155,0.346127
110,0.704107,0.722991,0.262000,0.092180,0.191461,0.328034
120,0.703126,0.722277,0.214500,0.095361,0.193004,0.330459
130,0.703709,0.722528,0.317500,0.096418,0.190971,0.333612
140,0.705341,0.724417,0.325500,0.090110,0.192857,0.331556
150,0.706716,0.724668,0.293500,0.084255,0.188269,0.324454
160,0.708275,0.724668,0.259000,0.082776,0.182041,0.324335
170,0.709834,0.730863,0.296000,0.080600,0.182392,0.325265
180,0.710472,0.732351,0.321500,0.080029,0.186424,0.327042
190,0.708075,0.732351,0.301500,0.083302,0.182906,0.325914
200,0.708734,0.732603,0.238000,0.086418,0.182514,0.329774
210,0.712891,0.732603,0.256000,0.078484,0.182082,0.326469
220,0.711582,0.732603,0.297000,0.080212,0.178792,0.320938
230,0.710581,0.732603,0.311000,0.084927,0.173649,0.319075
240,0.711611,0.732603,0.227500,0.076494,0.178784,0.322531
250,0.711326,0.732603,0.354500,0.081090,0.176678,0.319974
260,0.711799,0.732603,0.309000,0.077633,0.180041,0.317678
270,0.713116,0.734500,0.244000,0.077663,0.176351,0.315907
280,0.712179,0.735987,0.250000,0.083798,0.177412,0.321471
290,0.713741,0.739157,0.265500,0.084580,0.168620,0.320416
300,0.713314,0.739157,0.301500,0.086200,0.178482,0.328982
310,0.712765,0.739157,0.255000,0.082210,0.180376,0.324430
320,0.710252,0.739601,0.260000,0.089765,0.188057,0.328776
330,0.716665,0.740789,0.195000,0.068173,0.112327,0.212938
340,0.721579,0.740789,0.207500,0.060051,0.117494,0.209502
350,0.720240,0.740789,0.127500,0.061949,0.110833,0.212540
360,0.718763,0.740789,0.135000,0.065771,0.108286,0.206407
370,0.720913,0.740789,0.170000,0.063533,0.110376,0.208186
380,0.718596,0.740789,0.132500,0.061455,0.116514,0.207203
390,0.718712,0.740789,0.119000,0.065963,0.103984,0.206271
400,0.719359,0.740789,0.218000,0.063157,0.104057,0.205670
410,0.722749,0.740789,0.223000,0.054765,0.096539,0.198913
420,0.721840,0.740789,0.120000,0.054114,0.097486,0.195978
430,0.720696,0.740789,0.234500,0.061510,0.096049,0.198973
440,0.720273,0.740789,0.210500,0.058327,0.111967,0.201087
450,0.720426,0.740789,0.187500,0.058084,0.101478,0.201306
460,0.720094,0.740789,0.147500,0.055743,0.108482,0.200907
470,0.722352,0.740789,0.203000,0.048729,0.104424,0.194152
480,0.723832,0.740789,0.163500,0.051157,0.101804,0.198440
490,0.719244,0.740789,0.111000,0.058184,0.110433,0.204478
500,0.723667,0.740789,0.185000,0.053302,0.102024,0.199822
