generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.502899,0.557745,0.391000,0.000000,0.494196,0.489480
10,0.593775,0.652050,0.384500,0.210192,0.315478,0.458474
20,0.668180,0.716904,0.340000,0.211782,0.186114,0.348483
30,0.708074,0.736695,0.240000,0.141173,0.135012,0.285498
40,0.723265,0.745069,0.214500,0.115202,0.110261,0.262935
50,0.727416,0.751521,0.205500,0.102892,0.072008,0.254780
60,0.731586,0.752222,0.224000,0.097651,0.045853,0.241787
70,0.732604,0.751978,0.185000,0.092939,0.048351,0.238855
80,0.732926,0.752710,0.190500,0.086806,0.057151,0.235418
90,0.733066,0.753429,0.223000,0.086412,0.048278,0.231408
100,0.735032,0.752952,0.202500,0.082506,0.039951,0.232076
110,0.733938,0.752153,0.210500,0.081069,0.043233,0.233744
120,0.733349,0.753186,0.195000,0.093278,0.030220,0.235937
130,0.734623,0.753628,0.220000,0.089006,0.043747,0.237893
140,0.734069,0.755060,0.194000,0.085757,0.045233,0.236198
150,0.735095,0.757334,0.221500,0.087929,0.036898,0.243760
160,0.734931,0.755703,0.224000,0.086937,0.039886,0.239398
170,0.735580,0.755703,0.229500,0.086565,0.035935,0.243342
180,0.735720,0.755703,0.195500,0.083941,0.030971,0.244660
190,0.734496,0.755914,0.253500,0.085204,0.039208,0.249101
200,0.735500,0.756847,0.229000,0.085204,0.039780,0.246099
210,0.736221,0.755914,0.232000,0.082747,0.032057,0.246786
220,0.734549,0.755914,0.172000,0.089247,0.043722,0.247474
230,0.734371,0.755426,0.249000,0.086916,0.046082,0.246660
240,0.734506,0.755703,0.206500,0.083698,0.047616,0.243197
250,0.737459,0.755703,0.224500,0.079927,0.031322,0.236588
260,0.735234,0.755914,0.212000,0.081335,0.036057,0.241899
270,0.736669,0.760017,0.216500,0.082859,0.059200,0.238958
280,0.737351,0.759742,0.191000,0.079173,0.057200,0.235698
290,0.737009,0.760017,0.172000,0.086686,0.045078,0.235680
300,0.736595,0.760018,0.211000,0.083933,0.063559,0.234213
310,0.737453,0.760018,0.241000,0.079476,0.065576,0.235093
320,0.739139,0.760018,0.192500,0.076722,0.062457,0.232122
330,0.736688,0.760018,0.229500,0.081335,0.070057,0.236377
340,0.737052,0.760018,0.194000,0.081824,0.060890,0.232400
350,0.738113,0.760018,0.199000,0.076710,0.043339,0.227620
360,0.738993,0.760018,0.200500,0.076596,0.042971,0.230494
370,0.737085,0.759392,0.197500,0.086173,0.048555,0.232618
380,0.736293,0.760018,0.201000,0.081533,0.053535,0.232032
390,0.737532,0.760018,0.214000,0.084235,0.037967,0.231234
400,0.737179,0.759742,0.200500,0.081759,0.050163,0.232564
410,0.737124,0.761208,0.214000,0.084518,0.045608,0.231808
420,0.735905,0.760017,0.198500,0.086541,0.050351,0.230509
430,0.738480,0.760018,0.220000,0.076886,0.060016,0.231089
440,0.738708,0.760018,0.166000,0.078739,0.049078,0.229645
450,0.738270,0.760018,0.192500,0.081233,0.056653,0.224427
460,0.738174,0.760018,0.217500,0.077973,0.070694,0.225922
470,0.739172,0.760018,0.196000,0.080139,0.051886,0.224804
480,0.738150,0.760018,0.184000,0.083512,0.064335,0.229058
490,0.739111,0.757052,0.193000,0.086457,0.049698,0.229628
500,0.741121,0.760018,0.212500,0.075308,0.055845,0.227786
