generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.534514,0.553620,0.382500,0.000000,0.499388,0.509800
10,0.618563,0.694086,0.413000,0.190159,0.281151,0.463204
20,0.694016,0.733922,0.236000,0.176131,0.144498,0.265503
30,0.726328,0.754653,0.172500,0.112908,0.093771,0.158082
40,0.741708,0.760695,0.095000,0.069253,0.061853,0.101853
50,0.745964,0.761256,0.069000,0.054945,0.038735,0.087373
60,0.746612,0.760631,0.072500,0.054076,0.042147,0.084746
70,0.746515,0.762005,0.090000,0.057029,0.048131,0.090990
80,0.746422,0.760007,0.095000,0.063384,0.043347,0.093453
90,0.746055,0.759665,0.066500,0.056200,0.045576,0.076685
100,0.745730,0.761319,0.063500,0.052922,0.047976,0.074977
110,0.748890,0.760695,0.073500,0.046992,0.040980,0.072373
120,0.747317,0.760418,0.070000,0.055812,0.043020,0.080349
130,0.748304,0.761757,0.071500,0.054247,0.053061,0.078909
140,0.748525,0.760515,0.075500,0.049459,0.051102,0.076329
150,0.748288,0.761821,0.076500,0.043382,0.051910,0.070778
160,0.751140,0.761821,0.056000,0.035100,0.051527,0.063046
170,0.750635,0.761821,0.062000,0.038416,0.046367,0.068025
180,0.748708,0.761821,0.065000,0.044282,0.046792,0.071891
190,0.749567,0.761821,0.052000,0.042755,0.034220,0.056855
200,0.750568,0.761821,0.056500,0.037220,0.042384,0.052142
210,0.750133,0.761821,0.055000,0.038404,0.046131,0.053700
220,0.749103,0.761821,0.053500,0.040292,0.054441,0.055051
230,0.748041,0.761821,0.057500,0.043969,0.056931,0.059229
240,0.748439,0.761821,0.059000,0.041890,0.050580,0.056775
250,0.748763,0.761821,0.049000,0.044139,0.053576,0.061002
260,0.750490,0.761821,0.048500,0.040098,0.043641,0.053314
270,0.748603,0.761821,0.052000,0.043573,0.043788,0.056026
280,0.749744,0.761821,0.051000,0.038551,0.049314,0.053745
290,0.749741,0.761821,0.044500,0.039227,0.049584,0.052570
300,0.748569,0.761821,0.049000,0.043953,0.049355,0.055692
310,0.749561,0.761821,0.058000,0.041278,0.053078,0.055163
320,0.747929,0.761821,0.057500,0.044980,0.053878,0.054412
330,0.749508,0.759640,0.040500,0.035337,0.054482,0.044065
340,0.749353,0.759640,0.043500,0.040251,0.038776,0.045910
350,0.749059,0.759640,0.040000,0.038490,0.053127,0.044542
360,0.750024,0.759640,0.038500,0.035818,0.031943,0.036475
370,0.750115,0.759640,0.036500,0.031971,0.033380,0.033435
380,0.749907,0.759640,0.044500,0.035920,0.041812,0.038805
390,0.749620,0.759640,0.038000,0.033016,0.040588,0.036134
400,0.748886,0.759640,0.043000,0.039245,0.053151,0.044083
410,0.749496,0.759640,0.039500,0.037471,0.043731,0.040973
420,0.750040,0.760328,0.043500,0.034920,0.045461,0.040358
430,0.750222,0.759640,0.044500,0.034002,0.045004,0.039362
440,0.748074,0.759640,0.044000,0.042378,0.054351,0.049229
450,0.749481,0.759640,0.049000,0.043180,0.036669,0.045805
460,0.748750,0.759640,0.032000,0.043153,0.047755,0.047350
470,0.750431,0.759640,0.036500,0.034967,0.034343,0.038062
480,0.750084,0.759827,0.040000,0.036869,0.041437,0.041122
490,0.749692,0.759640,0.041500,0.037671,0.040914,0.041357
500,0.749669,0.761757,0.048000,0.039445,0.055567,0.046241
