generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.508745,0.586224,0.461500,0.000000,0.499829,0.499080
10,0.598669,0.670042,0.460000,0.205518,0.333567,0.452734
20,0.682034,0.726302,0.325000,0.174251,0.185812,0.304751
30,0.727120,0.750141,0.147000,0.110669,0.102351,0.159196
40,0.742055,0.758147,0.105000,0.077180,0.064506,0.119481
50,0.743579,0.758495,0.089500,0.067857,0.059698,0.102754
60,0.745858,0.759738,0.096000,0.057776,0.047527,0.098906
70,0.745771,0.759738,0.082500,0.059971,0.053445,0.102430
80,0.747452,0.760396,0.088500,0.055747,0.045739,0.098016
90,0.747595,0.759734,0.097500,0.058592,0.038588,0.095795
100,0.746595,0.759738,0.092000,0.060431,0.039984,0.092152
110,0.746876,0.759734,0.095000,0.054976,0.056024,0.095019
120,0.746426,0.759457,0.090000,0.058600,0.060661,0.097504
130,0.745321,0.759737,0.092000,0.065184,0.051804,0.095395
140,0.747406,0.759737,0.093000,0.055937,0.057665,0.098054
150,0.747806,0.759734,0.104500,0.056965,0.046661,0.096274
160,0.747773,0.759457,0.090500,0.059490,0.049796,0.099942
170,0.746278,0.759459,0.099500,0.059798,0.059943,0.103575
180,0.747029,0.759461,0.087000,0.055631,0.062947,0.099950
190,0.747499,0.759459,0.077000,0.057004,0.042000,0.095212
200,0.747918,0.759736,0.087000,0.055539,0.046906,0.092048
210,0.748450,0.759736,0.082000,0.059369,0.046727,0.091672
220,0.747947,0.759738,0.089500,0.057531,0.045878,0.091700
230,0.748498,0.759738,0.088500,0.055449,0.050416,0.093162
240,0.747894,0.759738,0.079500,0.050733,0.047110,0.090724
250,0.747779,0.760117,0.085500,0.060973,0.042000,0.100511
260,0.748388,0.760117,0.088500,0.050469,0.055151,0.101414
270,0.748635,0.760117,0.088500,0.055869,0.037486,0.098534
280,0.748301,0.760117,0.091500,0.054045,0.027518,0.093514
290,0.746843,0.760390,0.073000,0.062851,0.050922,0.097360
300,0.747881,0.760396,0.068500,0.059192,0.034033,0.087690
310,0.747746,0.760396,0.086000,0.057871,0.052653,0.088453
320,0.748562,0.760394,0.077000,0.053888,0.045004,0.086470
330,0.746763,0.760117,0.079000,0.054324,0.051518,0.090155
340,0.746937,0.760396,0.064000,0.058018,0.040955,0.078969
350,0.747398,0.760396,0.060500,0.056629,0.043314,0.074786
360,0.748798,0.760396,0.077500,0.051404,0.028800,0.065621
370,0.748056,0.760396,0.059500,0.046865,0.040694,0.063673
380,0.749045,0.760396,0.064500,0.046214,0.054245,0.062260
390,0.747632,0.760396,0.066500,0.050869,0.051494,0.070281
400,0.748639,0.760394,0.061500,0.051286,0.057355,0.070046
410,0.747996,0.760396,0.074500,0.055835,0.052922,0.073153
420,0.749522,0.760394,0.067000,0.051351,0.035371,0.068965
430,0.749833,0.760396,0.068000,0.046747,0.044833,0.066427
440,0.747628,0.760396,0.072000,0.053163,0.058637,0.072566
450,0.747288,0.760396,0.077500,0.057871,0.052833,0.081555
460,0.750152,0.760396,0.063000,0.051247,0.041845,0.070258
470,0.747979,0.760396,0.070000,0.055029,0.041600,0.070155
480,0.749155,0.760396,0.065000,0.048529,0.048490,0.064686
490,0.749159,0.760396,0.058500,0.046939,0.049224,0.063642
500,0.748289,0.760396,0.068000,0.049247,0.046376,0.063710
