generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.516687,0.588362,0.383000,0.000000,0.501494,0.494560
10,0.596492,0.657377,0.434000,0.210965,0.356204,0.454750
20,0.681062,0.715110,0.211000,0.177551,0.163755,0.226615
30,0.714560,0.727166,0.112500,0.090424,0.101306,0.132067
40,0.722788,0.734590,0.097500,0.066308,0.064702,0.104347
50,0.726855,0.735063,0.065500,0.059876,0.048163,0.071803
60,0.727769,0.735618,0.051000,0.054492,0.048082,0.062060
70,0.729622,0.735618,0.039000,0.041496,0.026367,0.042129
80,0.730432,0.735618,0.036500,0.036078,0.018016,0.037902
90,0.729221,0.735618,0.033500,0.040176,0.021665,0.038916
100,0.729404,0.735618,0.037000,0.039229,0.014808,0.035794
110,0.729492,0.735618,0.033500,0.036571,0.019371,0.034244
120,0.730140,0.735618,0.030500,0.032751,0.015176,0.030109
130,0.730108,0.735618,0.029000,0.035843,0.010253,0.032162
140,0.728866,0.735618,0.041500,0.037298,0.018408,0.034840
150,0.729803,0.735618,0.038000,0.037716,0.021886,0.035922
160,0.730069,0.735618,0.027000,0.032708,0.012857,0.029614
170,0.728725,0.735618,0.035500,0.038186,0.019135,0.035261
180,0.730384,0.735618,0.035000,0.034282,0.015249,0.031453
190,0.729566,0.735618,0.032000,0.033429,0.020343,0.032986
200,0.730890,0.735618,0.034000,0.030990,0.016678,0.031811
210,0.728552,0.735618,0.040000,0.043763,0.026327,0.044642
220,0.729667,0.735618,0.038500,0.035522,0.013992,0.034204
230,0.730233,0.735618,0.037500,0.035451,0.019747,0.033717
240,0.730380,0.735618,0.040000,0.035692,0.017747,0.034511
250,0.728090,0.735618,0.038000,0.044659,0.034963,0.046166
260,0.729744,0.735618,0.038500,0.039069,0.028147,0.039327
270,0.730299,0.735618,0.024500,0.031990,0.017061,0.030618
280,0.730400,0.735618,0.030000,0.032561,0.019306,0.031974
290,0.730583,0.735618,0.026500,0.034251,0.010653,0.030371
300,0.730939,0.735618,0.030500,0.027063,0.013420,0.025367
310,0.729691,0.735618,0.036000,0.036063,0.019347,0.034990
320,0.730060,0.735618,0.035000,0.041043,0.021894,0.039768
330,0.729156,0.735618,0.044000,0.041398,0.021567,0.039829
340,0.729855,0.735618,0.030500,0.037743,0.019616,0.035942
350,0.729714,0.735618,0.033000,0.037522,0.015314,0.034593
360,0.729604,0.735618,0.039500,0.036794,0.018082,0.034458
370,0.729449,0.735618,0.040000,0.039316,0.021984,0.037381
380,0.730181,0.735618,0.036500,0.034469,0.017380,0.032578
390,0.729871,0.735618,0.034500,0.036900,0.018351,0.034255
400,0.730777,0.735618,0.033000,0.027610,0.022971,0.027110
410,0.730175,0.735618,0.019500,0.031327,0.016408,0.029229
420,0.729718,0.735618,0.035500,0.032916,0.025102,0.032530
430,0.730876,0.735618,0.029000,0.026910,0.019673,0.027291
440,0.730037,0.735618,0.021000,0.033433,0.017298,0.031070
450,0.728883,0.735618,0.040000,0.040233,0.021176,0.039022
460,0.728562,0.735618,0.046000,0.042635,0.024482,0.041382
470,0.729857,0.735618,0.033000,0.037986,0.021731,0.036632
480,0.729404,0.735618,0.029500,0.037114,0.016155,0.034454
490,0.730650,0.735618,0.033000,0.035006,0.013739,0.032240
500,0.729365,0.736474,0.040000,0.038151,0.022114,0.037201
