generation,meanFitness,bestFitness,pooledSampledDiv,leafWithinDiv,hubWithinDiv,betweenDiv
0,0.515602,0.557207,0.459000,0.000000,0.499845,0.506800
10,0.596631,0.672615,0.438000,0.201639,0.387461,0.474945
20,0.680159,0.711461,0.231000,0.176227,0.174767,0.246454
30,0.711895,0.724945,0.103000,0.097235,0.089339,0.124023
40,0.720615,0.732695,0.093000,0.076831,0.058351,0.087144
50,0.726068,0.732695,0.049500,0.045947,0.034171,0.048863
60,0.726627,0.732695,0.035500,0.040498,0.027943,0.040353
70,0.726818,0.732695,0.037000,0.036339,0.021494,0.034466
80,0.727037,0.732695,0.029500,0.035886,0.015233,0.033518
90,0.726649,0.732695,0.038000,0.033902,0.017673,0.031129
100,0.726919,0.732695,0.036500,0.037835,0.016963,0.034926
110,0.727029,0.732695,0.035000,0.037351,0.023118,0.035710
120,0.727109,0.732695,0.039500,0.037169,0.014424,0.034698
130,0.726611,0.732695,0.034500,0.037376,0.022106,0.035202
140,0.728680,0.732695,0.021500,0.028671,0.012073,0.028001
150,0.726649,0.732695,0.028500,0.035443,0.022849,0.035090
160,0.728106,0.732695,0.034000,0.029794,0.016833,0.028849
170,0.727280,0.732695,0.026500,0.032614,0.017053,0.030842
180,0.726837,0.732695,0.042500,0.036124,0.011935,0.032344
190,0.725996,0.732695,0.039000,0.043096,0.020180,0.041664
200,0.726539,0.732695,0.031500,0.036994,0.023110,0.036670
210,0.726830,0.732695,0.029500,0.034476,0.018914,0.032782
220,0.725762,0.732695,0.046500,0.043669,0.028082,0.041981
230,0.726253,0.732695,0.031500,0.039410,0.018065,0.039050
240,0.726568,0.732695,0.030000,0.037416,0.025322,0.039321
250,0.725370,0.732695,0.048000,0.044349,0.024873,0.042781
260,0.727317,0.732695,0.036000,0.036912,0.017910,0.035616
270,0.726698,0.732695,0.027500,0.038418,0.015020,0.037088
280,0.726823,0.732695,0.030000,0.039396,0.022547,0.038102
290,0.725795,0.732695,0.028500,0.037841,0.033951,0.039160
300,0.727653,0.732695,0.021000,0.029690,0.014792,0.027346
310,0.726531,0.732695,0.034000,0.037649,0.024033,0.037454
320,0.726668,0.732695,0.029000,0.033922,0.014906,0.030847
330,0.726933,0.732695,0.036000,0.035735,0.014824,0.032536
340,0.727668,0.732695,0.030000,0.031333,0.015094,0.029200
350,0.726674,0.732695,0.040000,0.035516,0.014416,0.032306
360,0.726916,0.732695,0.018500,0.029231,0.014343,0.026770
370,0.726199,0.732695,0.032500,0.037857,0.023167,0.036390
380,0.727686,0.732695,0.027000,0.030937,0.028220,0.031382
390,0.725753,0.732695,0.042500,0.039592,0.021429,0.036902
400,0.726796,0.732695,0.040000,0.041171,0.011927,0.038372
410,0.727487,0.732695,0.030500,0.033449,0.018106,0.032642
420,0.727482,0.732695,0.034000,0.034769,0.013918,0.033963
430,0.727670,0.732695,0.022500,0.032514,0.008302,0.029767
440,0.727367,0.732695,0.024500,0.030698,0.020098,0.028826
450,0.727273,0.732695,0.032000,0.033561,0.014024,0.030382
460,0.726575,0.732695,0.027000,0.034418,0.023469,0.034038
470,0.726945,0.732695,0.029000,0.035059,0.014808,0.033775
480,0.727411,0.732695,0.036000,0.034320,0.017061,0.033169
490,0.726961,0.732695,0.029000,0.036220,0.014302,0.033775
500,0.726446,0.732695,0.028500,0.037882,0.018302,0.035230
