Up to date
generation,meanFitness,bestFitness,diversity
0,0.5019874999999997,0.68,0.48999999999999994
10,0.7926999999999856,0.89,0.3335
20,0.9370812500000195,1.0,0.11450000000000002
30,0.978662500000014,1.0,3.700000000000001e-2
40,0.9823375000000124,1.0,3.550000000000001e-2
50,0.9814250000000132,1.0,3.3500000000000016e-2
60,0.982112500000013,1.0,3.200000000000001e-2
70,0.9812062500000128,1.0,3.550000000000001e-2
80,0.9817062500000128,1.0,3.350000000000001e-2
90,0.9824625000000122,1.0,3.400000000000001e-2
100,0.9823187500000126,1.0,3.450000000000001e-2
110,0.9821062500000124,1.0,3.750000000000001e-2
120,0.982950000000012,1.0,3.700000000000001e-2
130,0.9823312500000128,1.0,2.8000000000000004e-2
140,0.9819812500000125,1.0,3.150000000000001e-2
150,0.982893750000012,1.0,2.35e-2
160,0.9829562500000121,1.0,3.5500000000000004e-2
170,0.9837437500000112,1.0,3.8500000000000006e-2
180,0.9822562500000125,1.0,3.350000000000001e-2
190,0.982593750000012,1.0,3.350000000000001e-2
200,0.9816812500000134,1.0,3.650000000000001e-2
210,0.9819312500000129,1.0,3.400000000000001e-2
220,0.9828687500000122,1.0,3.300000000000001e-2
230,0.9823937500000122,1.0,3.350000000000001e-2
240,0.9821625000000125,1.0,3.65e-2
250,0.9825250000000122,1.0,3.700000000000001e-2
260,0.9821937500000122,1.0,3.550000000000001e-2
270,0.9818562500000132,1.0,3.100000000000001e-2
280,0.9825750000000124,1.0,3.4000000000000016e-2
290,0.983043750000012,1.0,3.9000000000000014e-2
300,0.9824437500000123,1.0,3.500000000000001e-2
310,0.9827437500000122,1.0,2.8000000000000004e-2
320,0.9831187500000117,1.0,2.5000000000000005e-2
330,0.9829000000000125,1.0,3.9000000000000014e-2
340,0.9819062500000125,1.0,3.8000000000000006e-2
350,0.9825687500000122,1.0,3.400000000000001e-2
360,0.9822687500000125,1.0,3.450000000000001e-2
370,0.9823750000000118,1.0,4.650000000000001e-2
380,0.9822875000000125,1.0,3.200000000000001e-2
390,0.9811812500000129,1.0,3.7000000000000005e-2
400,0.9832187500000117,1.0,2.7500000000000004e-2
410,0.9826187500000125,1.0,3.300000000000001e-2
420,0.9826500000000122,1.0,3.350000000000001e-2
430,0.9823812500000128,1.0,3.350000000000001e-2
440,0.9820187500000124,1.0,3.300000000000001e-2
450,0.9816500000000131,1.0,4.1500000000000016e-2
460,0.9818125000000124,1.0,4.0000000000000015e-2
470,0.9816312500000131,1.0,4.05e-2
480,0.9823562500000124,1.0,4.250000000000002e-2
490,0.9836312500000112,1.0,2.900000000000001e-2
500,0.9833125000000116,1.0,2.4e-2
