generation,meanFitness,bestFitness,diversity
0,0.5144400816384657,0.5773266491949938,0.49349999999999994
10,0.6143474899736192,0.6439457898116369,0.36749999999999994
20,0.6531480701179123,0.6667424398753112,0.19500000000000003
30,0.6626430029721682,0.6699607221493429,0.122
40,0.6659739892841867,0.6710585688429185,8.500000000000005e-2
50,0.6661813257709823,0.6711052787609013,6.000000000000002e-2
60,0.6663620222287624,0.6711052787609013,4.7e-2
70,0.6664475934174271,0.6711052787609013,4.650000000000001e-2
80,0.6664398824922982,0.6711052787609013,4.5000000000000005e-2
90,0.6671903796390656,0.6711052787609013,3.800000000000001e-2
100,0.6661992182980573,0.6711052787609013,5.3000000000000005e-2
110,0.6666447558993489,0.6711052787609013,4.3000000000000003e-2
120,0.6669312519726005,0.6711052787609013,4.5500000000000006e-2
130,0.666491270566464,0.6711052787609013,4.9e-2
140,0.666761918807522,0.6711052787609013,3.700000000000001e-2
150,0.666909366151565,0.6711052787609013,4.0500000000000015e-2
160,0.6670184313063128,0.6711052787609013,4.650000000000002e-2
170,0.6669377903059026,0.6711052787609013,3.850000000000001e-2
180,0.666399623090017,0.6711052787609013,4.65e-2
190,0.6663681241217677,0.6711052787609013,4.600000000000002e-2
200,0.6667067766275768,0.6711052787609013,4.150000000000001e-2
210,0.666461646959298,0.6711052787609013,4.6000000000000006e-2
220,0.6666682795387733,0.6711052787609013,4.900000000000001e-2
230,0.6661326737313837,0.6711052787609013,4.55e-2
240,0.6664350250856319,0.6711052787609013,6.500000000000002e-2
250,0.6669096657702805,0.6711052787609013,4.5000000000000005e-2
260,0.666516621275007,0.6711052787609013,4.550000000000002e-2
270,0.666685235546423,0.6711052787609013,4.05e-2
280,0.6662879692819405,0.6711052787609013,5.600000000000001e-2
290,0.6666159201625068,0.6711052787609013,5.3500000000000006e-2
300,0.6663615004561675,0.6711052787609013,5.7000000000000016e-2
310,0.6670294872269023,0.6711052787609013,4.350000000000002e-2
320,0.6663151606383866,0.6711052787609013,4.800000000000001e-2
330,0.6662530396570371,0.6711052787609013,4.5000000000000005e-2
340,0.6662689133230706,0.6711052787609013,6.750000000000003e-2
350,0.6672573411412288,0.6711052787609013,3.400000000000001e-2
360,0.6659899339476858,0.6711052787609013,5.300000000000001e-2
370,0.6668438080093192,0.6711052787609013,4.5000000000000005e-2
380,0.6662518836680462,0.6711052787609013,4.2000000000000016e-2
390,0.6666354180353073,0.6711052787609013,5.450000000000003e-2
400,0.6666192982875251,0.6711052787609013,4.850000000000001e-2
410,0.6664198260485076,0.6711052787609013,3.650000000000001e-2
420,0.6659512234661987,0.6711052787609013,4.950000000000002e-2
430,0.6664974179208083,0.6711052787609013,4.500000000000001e-2
440,0.6663401079137975,0.6711052787609013,4.300000000000002e-2
450,0.6664856073889599,0.6711052787609013,5.350000000000001e-2
460,0.6664290773365592,0.6711052787609013,4.400000000000002e-2
470,0.6665555172160087,0.6711052787609013,4.0500000000000015e-2
480,0.6665029692803724,0.6711052787609013,4.8500000000000015e-2
490,0.6663408865465803,0.6711052787609013,5.850000000000002e-2
500,0.6668396288926719,0.6711052787609013,4.3000000000000003e-2
